,Country,ID,Mk,Category Type Approved,Category Registered,Mass (kg),CO2 (g/km),W (mm),Steering Axle (mm),Other Axle (mm),Ft,Fm,Engine Capacity (cm3),Engine Power (KW)
229,FR,4319330,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
230,FR,4319491,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
231,FR,4319294,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
232,FR,4317155,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
233,FR,4319483,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
234,FR,4319277,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
235,FR,4319402,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
236,FR,4317137,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
237,FR,4319314,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
238,FR,4319322,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
239,FR,4319411,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
240,FR,4319370,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
241,FR,4317130,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
242,RO,2095249,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
243,RO,2095243,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
244,RO,2095229,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
245,RO,2095198,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
246,RO,2095237,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
247,RO,2095215,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
248,RO,2095208,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
249,RO,2095221,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
250,RO,2095257,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
251,CZ,4003747,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
252,CZ,4003740,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
253,CZ,4003733,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
254,CZ,4003725,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
255,CZ,4003719,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
256,CZ,4003712,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
257,CZ,4003705,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
258,CZ,4003690,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
259,CZ,4003803,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
260,CZ,4003699,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
261,CZ,4003754,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
262,CZ,4003760,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
263,CZ,4003768,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
264,CZ,4003775,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
265,CZ,4003782,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
266,CZ,4003796,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
267,CZ,4003810,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
268,CZ,4003817,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
269,CZ,4003824,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
270,CZ,4003831,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
271,CZ,4003685,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
272,CZ,4003789,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
273,CZ,4003838,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
274,CZ,4003539,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
275,CZ,4003545,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
276,CZ,4003552,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
277,CZ,4003558,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
278,CZ,4003565,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
279,CZ,4003571,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
280,CZ,4003578,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
281,CZ,4003583,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
282,CZ,4003589,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
283,CZ,4003602,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
284,CZ,4003596,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
285,CZ,4003678,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
286,CZ,4003609,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
287,CZ,4003616,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
288,CZ,4003622,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
289,CZ,4003631,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
290,CZ,4003637,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
291,CZ,4003644,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
292,CZ,4003650,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
293,CZ,4003657,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
294,CZ,4003666,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
295,CZ,4003671,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
296,CZ,4003943,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
297,CZ,4002710,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
298,CZ,4003927,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
299,CZ,4004017,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
300,CZ,4004024,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
301,CZ,4004030,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
302,CZ,4004037,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
303,CZ,4004045,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
304,CZ,4004052,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
305,CZ,4004059,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
306,CZ,4004064,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
307,CZ,4004002,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
308,CZ,4002716,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
309,CZ,4003995,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
310,CZ,4002703,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
311,CZ,4002697,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
312,CZ,4002691,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
313,CZ,4002685,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
314,CZ,4002679,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
315,CZ,4002673,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
316,CZ,4002667,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
317,CZ,4002661,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
318,CZ,4002655,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
319,CZ,4004070,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
320,CZ,4003532,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
321,CZ,4003851,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
322,CZ,4003858,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
323,CZ,4003865,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
324,CZ,4003872,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
325,CZ,4003879,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
326,CZ,4003886,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
327,CZ,4003893,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
328,CZ,4003898,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
329,CZ,4003907,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
330,CZ,4004010,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
331,CZ,4003920,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
332,CZ,4003844,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
333,CZ,4003932,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
334,CZ,4003440,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
335,CZ,4003949,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
336,CZ,4003955,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
337,CZ,4003961,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
338,CZ,4003968,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
339,CZ,4003976,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
340,CZ,4003983,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
341,CZ,4003989,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
342,CZ,4003914,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
343,CZ,4003048,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
344,CZ,4002958,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
345,CZ,4002966,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
346,CZ,4002974,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
347,CZ,4002981,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
348,CZ,4002989,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
349,CZ,4002999,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
350,CZ,4003007,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
351,CZ,4003015,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
352,CZ,4003023,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
353,CZ,4003450,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
354,CZ,4003040,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
355,CZ,4002932,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
356,CZ,4003056,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
357,CZ,4003063,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
358,CZ,4003072,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
359,CZ,4003080,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
360,CZ,4003088,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
361,CZ,4003096,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
362,CZ,4003104,Seat,M1,M1,1089.0,116.0,2469.0,1465.0,1457.0,Petrol,M,1197.0,66.0
363,FR,2459215,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
364,FR,2459220,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
365,FR,2459341,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
366,FR,2459347,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
367,FR,2459352,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
368,FR,2459360,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
369,FR,2459365,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
370,FR,2459371,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
371,FR,2459376,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
372,FR,2459382,Renault,M1,M1,1662.0,128.0,2705.0,1597.0,1597.0,Diesel,M,1598.0,96.0
373,FR,2459389,Renault,M1,M1,1735.0,146.0,2705.0,1597.0,1597.0,Diesel,M,1995.0,130.0
374,FR,2459394,Renault,M1,M1,1829.0,156.0,2705.0,1597.0,1597.0,Diesel,M,1995.0,130.0
375,FR,2459490,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
376,FR,2459496,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
377,FR,2459526,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
378,FR,2459532,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
379,FR,2459539,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
380,FR,2459544,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
381,FR,2459628,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
382,FR,2459633,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
383,FR,2459664,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
384,FR,2459672,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
385,FR,2459676,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
386,FR,2459683,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
387,FR,2459760,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
388,FR,2459766,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
389,FR,2459771,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
390,FR,2459778,Renault,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,55.0
391,FR,2459845,Renault,M1,M1,1280.0,90.0,2589.0,1509.0,1509.0,Diesel,M,1461.0,81.0
392,FR,2459923,Renault,M1,M1,1068.0,108.0,2492.0,1455.0,1455.0,Petrol,M,898.0,66.0
393,FR,2459930,Renault,M1,M1,1068.0,108.0,2492.0,1455.0,1455.0,Petrol,M,898.0,66.0
394,FR,2459954,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
395,FR,2459961,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
396,FR,2459968,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
397,FR,2459982,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
398,FR,2460043,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
399,FR,2460049,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
400,FR,2460056,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
401,FR,2460110,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
402,FR,2460117,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
403,FR,2460189,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
404,FR,2460193,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
405,FR,2460200,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
406,FR,2460205,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
407,FR,2460224,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
408,FR,2460231,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
409,FR,2460266,Renault,M1,M1,1048.0,102.0,2492.0,1455.0,1455.0,Petrol,M,999.0,51.0
410,FR,2460271,Renault,M1,M1,1048.0,102.0,2492.0,1455.0,1455.0,Petrol,M,999.0,51.0
411,FR,2460279,Renault,M1,M1,1395.0,112.0,2697.0,1521.0,1521.0,Diesel,M,1461.0,66.0
412,FR,2460307,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
413,FR,2460314,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
414,FR,2460321,Renault,M1,M1,1275.0,95.0,2606.0,1531.0,1531.0,Diesel,M,1461.0,66.0
415,FR,4588926,Mercedes benz,M1,M1,1735.0,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
416,FR,4588928,Mercedes benz,M1,M1,1830.0,126.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
417,FR,4588929,Mercedes benz,M1,M1,1420.0,106.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
418,FR,4588930,Mercedes benz,M1,M1,1395.0,127.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
419,FR,4588931,Mercedes benz,M1,M1,2010.0,163.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,120.0
420,FR,4588934,Mercedes benz,M1,M1,1735.0,119.0,2873.0,1605.0,1605.0,Diesel,M,1950.0,143.0
421,FR,4588935,Mercedes benz,M1,M1,1830.0,126.0,2873.0,1605.0,1605.0,Diesel,M,1950.0,143.0
422,FR,4588936,Mercedes benz,M1,M1,1420.0,106.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
423,FR,4588937,Mercedes benz,M1,M1,1425.0,129.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
424,FR,4588938,Mercedes benz,M1,M1,2010.0,153.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,120.0
425,FR,4588941,Mercedes benz,M1,M1,1735.0,119.0,2873.0,1605.0,1605.0,Diesel,M,1950.0,143.0
426,FR,4588942,Mercedes benz,M1,M1,1830.0,126.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
427,FR,4588943,Mercedes benz,M1,M1,1450.0,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
428,FR,4588944,Mercedes benz,M1,M1,1425.0,127.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
429,FR,4588948,Mercedes benz,M1,M1,2010.0,158.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,100.0
430,FR,4588949,Mercedes benz,M1,M1,1735.0,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
431,FR,4588950,Mercedes benz,M1,M1,1450.0,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
432,FR,4588951,Mercedes benz,M1,M1,1830.0,126.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
433,FR,4588953,Mercedes benz,M1,M1,1425.0,127.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
434,FR,4588956,Mercedes benz,M1,M1,2010.0,158.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,100.0
435,FR,4588957,Mercedes benz,M1,M1,1735.0,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
436,FR,4588958,Mercedes benz,M1,M1,1450.0,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
437,FR,4588959,Mercedes benz,M1,M1,1830.0,126.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
438,FR,4588962,Mercedes benz,M1,M1,2102.0,174.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,140.0
439,FR,4588963,Mercedes benz,M1,M1,1735.0,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
440,FR,4588964,Mercedes benz,M1,M1,1425.0,127.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
441,FR,4588966,Mercedes benz,M1,M1,1450.0,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
442,FR,4588967,Mercedes benz,M1,M1,1830.0,126.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
443,FR,4588970,Mercedes benz,M1,M1,1910.0,164.0,3430.0,1670.0,1670.0,Diesel,M,1598.0,84.0
444,FR,4588971,Mercedes benz,M1,M1,1425.0,127.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
445,FR,4588973,Mercedes benz,M1,M1,1735.0,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
446,FR,4588974,Mercedes benz,M1,M1,1450.0,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
447,FR,4588975,Mercedes benz,M1,M1,1830.0,126.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
448,FR,4588977,Mercedes benz,M1,M1,2010.0,163.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,120.0
449,FR,4588978,Mercedes benz,M1,M1,1425.0,127.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
450,FR,4588981,Mercedes benz,M1,M1,1735.0,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
451,FR,4588982,Mercedes benz,M1,M1,1420.0,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
452,FR,4588983,Mercedes benz,M1,M1,1830.0,126.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
453,FR,4588985,Mercedes benz,M1,M1,1395.0,127.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
454,FR,4588986,Mercedes benz,M1,M1,2037.0,153.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,140.0
455,FR,4588989,Mercedes benz,M1,M1,1735.0,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
456,FR,4588990,Mercedes benz,M1,M1,1420.0,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
457,FR,4588992,Mercedes benz,M1,M1,1830.0,126.0,2873.0,1605.0,1605.0,Diesel,M,1950.0,143.0
458,FR,4588993,Mercedes benz,M1,M1,1425.0,127.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
