,ID,MS,Mp,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Enedc (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW)
23753,3892199,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0457*09,AH,B,44A,RENAULT,TWINGO,M1,M1,1048.0,102.0,2492.0,1455.0,1455.0,PETROL,M,999.0,51.0
23754,3892207,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0457*09,AH,B,44A,RENAULT,TWINGO,M1,M1,1048.0,102.0,2492.0,1455.0,1455.0,PETROL,M,999.0,51.0
23755,3892214,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0457*09,AH,B,44A,RENAULT,TWINGO,M1,M1,1048.0,102.0,2492.0,1455.0,1455.0,PETROL,M,999.0,51.0
23756,3892222,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0457*09,AH,B,44A,RENAULT,TWINGO,M1,M1,1048.0,102.0,2492.0,1455.0,1455.0,PETROL,M,999.0,51.0
23757,3892231,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23758,3892239,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23759,3892247,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT,E2*2001/116*0327*79,R,5RBF,5RBF0A,RENAULT,CLIO,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,DIESEL,M,1461.0,55.0
23760,3892256,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT,E2*2001/116*0327*79,R,5RBF,5RBF0A,RENAULT,CLIO,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,DIESEL,M,1461.0,55.0
23761,3892378,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23762,3892386,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23763,3892395,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23764,3892402,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23765,3892409,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23766,3892416,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23767,3892423,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23768,3892429,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23769,3892472,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23770,3892482,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23771,3892491,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23772,3892498,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23773,3892506,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23774,3892513,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23775,3892524,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23776,3892532,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23777,3892540,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23778,3892548,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23779,3892556,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23780,3892564,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT,E2*2001/116*0327*79,R,5RBF,5RBF0A,RENAULT,CLIO,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,DIESEL,M,1461.0,55.0
23781,3892572,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT,E2*2001/116*0327*79,R,5RBF,5RBF0A,RENAULT,CLIO,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,DIESEL,M,1461.0,55.0
23782,3892579,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT,E2*2001/116*0327*79,R,5RBF,5RBF0A,RENAULT,CLIO,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,DIESEL,M,1461.0,55.0
23783,3892586,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT,E2*2001/116*0327*79,R,5RBF,5RBF0A,RENAULT,CLIO,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,DIESEL,M,1461.0,55.0
23784,3892594,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23785,3892603,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT,E2*2001/116*0327*79,R,5RBF,5RBF0A,RENAULT,CLIO,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,DIESEL,M,1461.0,55.0
23786,3892612,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23787,3892620,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23788,3892627,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23789,3892635,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23790,3892681,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23791,3892688,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23792,3892698,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23793,3892706,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23794,3892715,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*83,SD,JSDF9,JSDF96,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23795,3892726,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT,E2*2001/116*0327*79,R,5RBF,5RBF0A,RENAULT,CLIO,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,DIESEL,M,1461.0,55.0
23796,3892733,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT,E2*2001/116*0327*79,R,5RBF,5RBF0A,RENAULT,CLIO,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,DIESEL,M,1461.0,55.0
23797,3892741,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT,E2*2001/116*0327*79,R,5RBF,5RBF0A,RENAULT,CLIO,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,DIESEL,M,1461.0,55.0
23798,3892750,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0546*06,RFB,KH2,A4662A010000,RENAULT,MEGANE,M1,M1,1469.0,103.0,2712.0,1596.0,1596.0,DIESEL,M,1598.0,96.0
23799,3892757,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0546*06,RFB,KH2,A4662A010000,RENAULT,MEGANE,M1,M1,1469.0,103.0,2712.0,1596.0,1596.0,DIESEL,M,1598.0,96.0
23800,3892765,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0546*06,RFB,BH2,A4662B010000,RENAULT,MEGANE,M1,M1,1443.0,105.0,2670.0,1596.0,1596.0,DIESEL,M,1598.0,96.0
23801,3892774,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0546*04,RFB,BF2,MR662B010000,RENAULT,MEGANE,M1,M1,1328.0,123.0,2670.0,1596.0,1596.0,PETROL,M,1197.0,97.0
23802,3892782,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0546*04,RFB,BH2,A3662A010000,RENAULT,MEGANE,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,DIESEL,M,1461.0,81.0
23803,3892790,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0546*04,RFB,KH2,A3662B010000,RENAULT,MEGANE,M1,M1,1394.0,100.0,2712.0,1596.0,1596.0,DIESEL,M,1461.0,81.0
23804,3892797,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0546*05,RFB,KH2,A3A62A010000,RENAULT,MEGANE,M1,M1,1395.0,95.0,2712.0,1596.0,1596.0,DIESEL,M,1461.0,81.0
23805,3892844,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*79,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23806,3892932,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*79,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23807,3892940,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*79,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23808,3892949,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*79,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23809,3892996,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0546*07,RFB,BF2,MRB62A010000,RENAULT,MEGANE,M1,M1,1333.0,122.0,2670.0,1596.0,1596.0,PETROL,M,1197.0,97.0
23810,3893003,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0546*07,RFB,KH2,A3A62A010000,RENAULT,MEGANE,M1,M1,1395.0,95.0,2712.0,1596.0,1596.0,DIESEL,M,1461.0,81.0
23811,3893009,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0546*07,RFB,BH2,A3662A010000,RENAULT,MEGANE,M1,M1,1280.0,95.0,2670.0,1596.0,1596.0,DIESEL,M,1461.0,81.0
23812,3893016,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*79,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23813,3893021,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*79,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23814,3893057,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*79,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23815,3893063,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*79,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23816,3893069,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*79,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23817,3893075,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*80,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23831,3893219,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0475*06,RFE,HF2,MR6ABB005000,RENAULT,KADJAR,M1,M1,1395.0,130.0,2647.0,1562.0,1562.0,PETROL,M,1197.0,96.0
23832,3893227,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0475*06,RFE,HH2,A36ABA005000,RENAULT,KADJAR,M1,M1,1455.0,99.0,2647.0,1562.0,1562.0,DIESEL,M,1461.0,81.0
23833,3893235,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0475*06,RFE,HH2,A36ABA005000,RENAULT,KADJAR,M1,M1,1455.0,99.0,2647.0,1562.0,1562.0,DIESEL,M,1461.0,81.0
23834,3893243,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0475*06,RFE,HH2,A36ABA005000,RENAULT,KADJAR,M1,M1,1455.0,99.0,2647.0,1562.0,1562.0,DIESEL,M,1461.0,81.0
23835,3893251,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*79,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23836,3893302,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT,E2*2001/116*0327*79,R,5RBF,5RBF0A,RENAULT,CLIO,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,DIESEL,M,1461.0,55.0
23837,3893313,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT,E2*2001/116*0327*79,R,5RBF,5RBF0A,RENAULT,CLIO,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,DIESEL,M,1461.0,55.0
23838,3893362,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2001/116*0327*83,R,5RSN,5RSN0A,RENAULT,CLIO,M1,M1,1134.0,127.0,2589.0,1509.0,1509.0,PETROL,M,1149.0,54.0
23839,3893371,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2001/116*0327*83,R,5RSN,5RSN0A,RENAULT,CLIO,M1,M1,1134.0,127.0,2589.0,1509.0,1509.0,PETROL,M,1149.0,54.0
23840,3893381,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0457*08,AH,AHB,AHB25A,RENAULT,TWINGO,M1,M1,1068.0,108.0,2492.0,1455.0,1455.0,PETROL,M,898.0,66.0
23841,3893389,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0457*08,AH,AHB,AHB25A,RENAULT,TWINGO,M1,M1,1068.0,108.0,2492.0,1455.0,1455.0,PETROL,M,898.0,66.0
23842,3893398,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*80,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23843,3893405,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*80,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23844,3893413,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*80,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23845,3893417,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*80,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23846,3893426,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*80,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23847,3893433,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*80,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23848,3893442,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*80,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23849,3893450,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*80,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23850,3893457,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*80,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23851,3893502,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT,E2*2001/116*0327*79,R,5RBF,5RBF0A,RENAULT,CLIO,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,DIESEL,M,1461.0,55.0
23852,3893510,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT,E2*2001/116*0327*79,R,5RBF,5RBF0A,RENAULT,CLIO,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,DIESEL,M,1461.0,55.0
23853,3893517,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT,E2*2001/116*0327*79,R,5RBF,5RBF0A,RENAULT,CLIO,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,DIESEL,M,1461.0,55.0
23854,3893525,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2001/116*0327*83,R,5RSN,5RSN0A,RENAULT,CLIO,M1,M1,1134.0,127.0,2589.0,1509.0,1509.0,PETROL,M,1149.0,54.0
23855,3893532,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2001/116*0327*83,R,5RSN,5RSN0A,RENAULT,CLIO,M1,M1,1134.0,127.0,2589.0,1509.0,1509.0,PETROL,M,1149.0,54.0
23856,3893538,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2001/116*0327*83,R,5RSN,5RSN0A,RENAULT,CLIO,M1,M1,1134.0,127.0,2589.0,1509.0,1509.0,PETROL,M,1149.0,54.0
23857,3893545,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2001/116*0327*83,R,5RSN,5RSN0A,RENAULT,CLIO,M1,M1,1134.0,127.0,2589.0,1509.0,1509.0,PETROL,M,1149.0,54.0
23858,3893591,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*80,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23859,3893599,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*80,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23860,3893606,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT,E2*2001/116*0327*79,R,5RBF,5RBF0A,RENAULT,CLIO,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,DIESEL,M,1461.0,55.0
23861,3893613,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT,E2*2001/116*0327*79,R,5RBF,5RBF0A,RENAULT,CLIO,M1,M1,1165.0,85.0,2589.0,1509.0,1509.0,DIESEL,M,1461.0,55.0
23862,3893658,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2001/116*0327*83,R,5RSN,5RSN0A,RENAULT,CLIO,M1,M1,1134.0,127.0,2589.0,1509.0,1509.0,PETROL,M,1149.0,54.0
23863,3893665,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0457*09,AH,B,44A,RENAULT,TWINGO,M1,M1,1048.0,102.0,2492.0,1455.0,1455.0,PETROL,M,999.0,51.0
23864,3893672,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2007/46*0457*09,AH,B,44A,RENAULT,TWINGO,M1,M1,1048.0,102.0,2492.0,1455.0,1455.0,PETROL,M,999.0,51.0
23865,3893681,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*80,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23866,3893685,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*80,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23867,3893691,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*80,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23868,3893700,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*80,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23869,3893705,FR,RENAULT,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,E2*2001/116*0314*80,SD,JSDF9,JSDF98,DACIA,LODGY,M1,M1,1280.0,105.0,2810.0,1492.0,1492.0,DIESEL,M,1461.0,80.0
23870,3893714,FR,RENAULT,RENAULT,RENAULT SAS,RENAULT SAS,E2*2001/116*0364*43,W,KW41,KW41B1,RENAULT,KANGOO,M1,M1,1395.0,112.0,2697.0,1521.0,1521.0,DIESEL,M,1461.0,66.0
