,ID,Mass (kg),CO2 (g/km),W (mm),Steering Axle (mm),Other Axle (mm),Engine Capacity (cm3),Engine Power (KW)
6500,4492800,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6501,4492808,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6502,4492815,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6503,4492824,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6504,4492832,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6505,4492840,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6506,4492848,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6507,4492855,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6508,4492863,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6509,4492870,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6510,4492877,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6511,4492884,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6512,4492889,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6513,4492895,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6514,4492900,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6515,4492906,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6516,4492912,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6517,4492918,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6518,4492924,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6519,4492931,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6520,4492938,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6521,4492945,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6522,4492952,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6523,4492961,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6524,4492968,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6525,4492976,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6526,4492983,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6527,4492992,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6528,4493000,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6529,4493008,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6530,4493016,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6531,4493024,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6532,4493032,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6533,4493041,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6534,4493049,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6535,4493056,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6536,4493063,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6537,4493070,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6538,4493077,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6539,4493084,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6540,4493091,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6541,4493098,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6542,4493106,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6543,4493113,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6544,4493121,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6545,4493127,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6546,4493134,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6547,4493141,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6548,4493148,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6549,4493156,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6550,4493162,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6551,4493169,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6552,4493175,1500.0,104.0,2670.0,1587.0,1587.0,1496.0,85.0
6553,1782181,1697.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6554,1782184,1593.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6555,1782189,1647.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6556,1782191,1675.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6557,1782195,1675.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6558,1782200,1647.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6559,1782205,1647.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6560,1782211,1647.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6561,1782219,1647.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6562,1782224,1545.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6563,1782227,1545.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6564,1782235,1545.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6565,1782239,1545.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6566,1782248,1647.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6567,1782255,1645.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6568,1782261,1645.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6569,1782270,1645.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6570,1782277,1645.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6571,1782283,1665.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6572,1782290,1639.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6573,1782297,1647.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6574,1782301,1647.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6575,1782310,1617.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6576,1782317,1647.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6577,1782323,1645.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6578,1782332,1617.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6579,1782340,1645.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6580,1782348,1680.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6581,1782353,1680.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6582,1782360,1545.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6583,1782365,1669.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6584,1782372,1662.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6585,1782379,1647.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6586,1782388,1662.0,129.0,2670.0,1620.0,1631.0,1685.0,104.0
6587,1385401,1885.0,152.0,2968.0,1600.0,1665.0,2993.0,230.0
6588,1385418,1945.0,158.0,2968.0,1600.0,1665.0,2993.0,230.0
6589,1385427,2055.0,221.0,2855.0,1600.0,1665.0,4395.0,330.0
6590,1385436,1935.0,153.0,2855.0,1600.0,1665.0,2993.0,230.0
6591,1385443,2005.0,158.0,2855.0,1600.0,1665.0,2993.0,230.0
6592,1385450,1815.0,147.0,2855.0,1600.0,1665.0,2993.0,230.0
6593,1385458,1815.0,147.0,2855.0,1600.0,1665.0,2993.0,230.0
6594,1385466,1870.0,154.0,2855.0,1600.0,1665.0,2993.0,230.0
6595,1385472,1870.0,154.0,2855.0,1600.0,1665.0,2993.0,230.0
6596,1385478,1825.0,178.0,2968.0,1600.0,1665.0,2979.0,235.0
6597,1385485,1825.0,182.0,2968.0,1600.0,1665.0,2979.0,235.0
6598,1385500,1900.0,188.0,2968.0,1600.0,1665.0,2979.0,235.0
6599,1385507,1900.0,192.0,2968.0,1600.0,1665.0,2979.0,235.0
6600,1385514,1940.0,206.0,2968.0,1600.0,1665.0,4395.0,330.0
6601,1385520,2015.0,215.0,2968.0,1600.0,1665.0,4395.0,330.0
6602,1385528,2015.0,219.0,2968.0,1600.0,1665.0,4395.0,330.0
6603,1385536,1885.0,147.0,2968.0,1600.0,1665.0,2993.0,230.0
6604,1385544,1885.0,152.0,2968.0,1600.0,1665.0,2993.0,230.0
6605,1385553,1945.0,153.0,2968.0,1600.0,1665.0,2993.0,230.0
6606,1385560,1945.0,158.0,2968.0,1600.0,1665.0,2993.0,230.0
6607,1385568,1895.0,184.0,2855.0,1600.0,1665.0,2979.0,235.0
6608,1385585,1965.0,195.0,2855.0,1600.0,1665.0,2979.0,235.0
6609,1385595,1965.0,195.0,2855.0,1600.0,1665.0,2979.0,235.0
6610,1385603,2005.0,213.0,2855.0,1600.0,1665.0,4395.0,330.0
6611,1385609,2005.0,213.0,2855.0,1600.0,1665.0,4395.0,330.0
6612,1385617,2055.0,221.0,2855.0,1600.0,1665.0,4395.0,330.0
6613,1385625,2055.0,221.0,2855.0,1600.0,1665.0,4395.0,330.0
6614,1385634,1935.0,153.0,2855.0,1600.0,1665.0,2993.0,230.0
6615,1385641,1935.0,153.0,2855.0,1600.0,1665.0,2993.0,230.0
6616,1385648,2005.0,158.0,2855.0,1600.0,1665.0,2993.0,230.0
6617,1385657,2005.0,158.0,2855.0,1600.0,1665.0,2993.0,230.0
6618,1385673,1760.0,176.0,2855.0,1600.0,1665.0,2979.0,235.0
6619,1385681,1760.0,180.0,2855.0,1600.0,1665.0,2979.0,235.0
6620,1385691,1760.0,180.0,2855.0,1600.0,1665.0,2979.0,235.0
6621,1385698,1840.0,187.0,2855.0,1600.0,1665.0,2979.0,235.0
6622,1385705,1840.0,191.0,2855.0,1600.0,1665.0,2979.0,235.0
6623,1385713,1840.0,191.0,2855.0,1600.0,1665.0,2979.0,235.0
6624,1385721,1870.0,199.0,2855.0,1600.0,1665.0,4395.0,330.0
6625,1385729,1870.0,206.0,2855.0,1600.0,1665.0,4395.0,330.0
6626,1385739,1930.0,217.0,2855.0,1600.0,1665.0,4395.0,330.0
6627,1385747,1815.0,143.0,2855.0,1600.0,1665.0,2993.0,230.0
6628,1385765,1815.0,147.0,2855.0,1600.0,1665.0,2993.0,230.0
6629,1385773,1815.0,147.0,2855.0,1600.0,1665.0,2993.0,230.0
6630,1385781,1870.0,149.0,2855.0,1600.0,1665.0,2993.0,230.0
6631,1385788,1870.0,149.0,2855.0,1600.0,1665.0,2993.0,230.0
6632,1385796,1870.0,154.0,2855.0,1600.0,1665.0,2993.0,230.0
6633,1385804,1870.0,154.0,2855.0,1600.0,1665.0,2993.0,230.0
6634,1385810,1825.0,178.0,2968.0,1600.0,1665.0,2979.0,235.0
6635,1385819,1825.0,182.0,2968.0,1600.0,1665.0,2979.0,235.0
6636,1385827,1900.0,188.0,2968.0,1600.0,1665.0,2979.0,235.0
6637,1385835,1900.0,192.0,2968.0,1600.0,1665.0,2979.0,235.0
6638,1385850,1940.0,206.0,2968.0,1600.0,1665.0,4395.0,330.0
6639,1385859,2015.0,219.0,2968.0,1600.0,1665.0,4395.0,330.0
6640,1385869,1885.0,147.0,2968.0,1600.0,1665.0,2993.0,230.0
6641,1385874,1885.0,152.0,2968.0,1600.0,1665.0,2993.0,230.0
6642,1385881,1945.0,153.0,2968.0,1600.0,1665.0,2993.0,230.0
6643,1385891,1945.0,158.0,2968.0,1600.0,1665.0,2993.0,230.0
6644,1385897,1895.0,179.0,2855.0,1600.0,1665.0,2979.0,235.0
6645,1385905,1895.0,184.0,2855.0,1600.0,1665.0,2979.0,235.0
6646,1385913,1895.0,184.0,2855.0,1600.0,1665.0,2979.0,235.0
6647,1385921,1965.0,191.0,2855.0,1600.0,1665.0,2979.0,235.0
6648,1385951,1965.0,195.0,2855.0,1600.0,1665.0,2979.0,235.0
6649,1385955,1965.0,195.0,2855.0,1600.0,1665.0,2979.0,235.0
6650,1385962,2005.0,208.0,2855.0,1600.0,1665.0,4395.0,330.0
6651,1385973,2005.0,213.0,2855.0,1600.0,1665.0,4395.0,330.0
6652,1386102,2005.0,213.0,2855.0,1600.0,1665.0,4395.0,330.0
6653,1386115,2055.0,217.0,2855.0,1600.0,1665.0,4395.0,330.0
6654,1386130,2055.0,221.0,2855.0,1600.0,1665.0,4395.0,330.0
6655,1386139,2055.0,221.0,2855.0,1600.0,1665.0,4395.0,330.0
6656,1386149,1935.0,149.0,2855.0,1600.0,1665.0,2993.0,230.0
6657,1386155,1935.0,153.0,2855.0,1600.0,1665.0,2993.0,230.0
6658,1386171,2005.0,158.0,2855.0,1600.0,1665.0,2993.0,230.0
6659,1386179,2005.0,158.0,2855.0,1600.0,1665.0,2993.0,230.0
6660,1386187,1760.0,176.0,2855.0,1600.0,1665.0,2979.0,235.0
6661,1386195,1760.0,176.0,2855.0,1600.0,1665.0,2979.0,235.0
6662,1386203,1760.0,180.0,2855.0,1600.0,1665.0,2979.0,235.0
6663,1386214,1760.0,180.0,2855.0,1600.0,1665.0,2979.0,235.0
6664,1386220,1840.0,187.0,2855.0,1600.0,1665.0,2979.0,235.0
6665,1386228,1840.0,191.0,2855.0,1600.0,1665.0,2979.0,235.0
6666,1386238,1840.0,191.0,2855.0,1600.0,1665.0,2979.0,235.0
6667,1386249,1870.0,199.0,2855.0,1600.0,1665.0,4395.0,330.0
6668,1392494,1340.0,108.0,2495.0,1501.0,1501.0,1496.0,85.0
6669,1392502,1380.0,116.0,2495.0,1485.0,1485.0,1995.0,125.0
6670,1392507,1395.0,138.0,2495.0,1485.0,1485.0,1998.0,170.0
6671,1392517,1385.0,152.0,2495.0,1485.0,1485.0,1998.0,170.0
6672,1392524,1280.0,115.0,2495.0,1501.0,1501.0,1499.0,75.0
6673,1392530,1280.0,118.0,2495.0,1501.0,1501.0,1499.0,75.0
6674,1392538,1250.0,114.0,2567.0,1501.0,1501.0,1198.0,75.0
6675,1392547,1250.0,116.0,2567.0,1501.0,1501.0,1198.0,75.0
6676,1392555,1225.0,112.0,2567.0,1501.0,1501.0,1198.0,75.0
6677,1392566,1225.0,114.0,2567.0,1501.0,1501.0,1198.0,75.0
6678,1392585,1250.0,111.0,2567.0,1501.0,1501.0,1499.0,100.0
6679,1392589,1250.0,114.0,2567.0,1501.0,1501.0,1499.0,100.0
6680,1392598,1220.0,109.0,2567.0,1501.0,1501.0,1499.0,100.0
6681,1392606,1220.0,109.0,2567.0,1501.0,1501.0,1499.0,100.0
6682,1392611,1220.0,111.0,2567.0,1501.0,1501.0,1499.0,100.0
6683,1392618,1220.0,111.0,2567.0,1501.0,1501.0,1499.0,100.0
6684,1392626,1315.0,128.0,2567.0,1485.0,1485.0,1998.0,141.0
6685,1392635,1295.0,136.0,2567.0,1485.0,1485.0,1998.0,141.0
6686,1392641,1295.0,139.0,2567.0,1485.0,1485.0,1998.0,141.0
6687,1392649,1295.0,139.0,2567.0,1485.0,1485.0,1998.0,141.0
6688,1392665,1225.0,121.0,2567.0,1501.0,1501.0,1198.0,55.0
6689,2844974,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6690,2844979,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6691,2844981,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6692,2844996,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6693,2845000,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6694,2845011,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6695,2845015,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6696,2845019,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6697,2845024,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6698,2845093,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6699,2845097,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6700,2845103,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6701,2845107,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6702,2845185,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6703,2845189,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6704,2845196,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6705,2845206,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6706,2845211,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6707,2845213,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6708,2845227,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6709,2845229,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6710,2845237,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6711,2845239,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6712,2845242,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6713,2840042,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6714,2840049,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6715,2840055,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6716,2840061,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6717,2840067,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6718,2840074,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6719,2840367,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6720,2840381,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6721,2840393,1110.0,109.0,2580.0,1512.0,1512.0,1248.0,61.0
6722,3030583,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6723,3030589,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6724,3030708,1505.0,100.0,2734.0,1602.0,1602.0,1461.0,81.0
6725,3030713,1576.0,104.0,2734.0,1602.0,1602.0,1461.0,81.0
6726,3030723,1615.0,104.0,2804.0,1602.0,1602.0,1461.0,81.0
6727,3030843,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6728,3030853,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6729,3030860,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6730,3030889,939.0,112.0,2492.0,1455.0,1455.0,999.0,51.0
6731,3030936,1882.0,145.0,3098.0,1615.0,1615.0,1598.0,92.0
6732,3030944,1882.0,145.0,3098.0,1615.0,1615.0,1598.0,92.0
6733,3030978,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6734,3030986,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6735,3030993,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6736,3031000,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6737,3031102,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6738,3031115,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6739,3031125,1505.0,136.0,2804.0,1602.0,1602.0,1197.0,97.0
6740,3031134,1505.0,100.0,2734.0,1602.0,1602.0,1461.0,81.0
6741,3031145,1560.0,136.0,2804.0,1602.0,1602.0,1197.0,97.0
6742,3031150,1676.0,119.0,2804.0,1602.0,1602.0,1598.0,96.0
6743,3031158,1560.0,136.0,2804.0,1602.0,1602.0,1197.0,97.0
6744,3037275,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6745,3037304,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6746,3037310,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6747,3037316,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6748,3037358,1482.0,99.0,2647.0,1562.0,1562.0,1461.0,81.0
6749,3037364,1504.0,117.0,2647.0,1562.0,1562.0,1598.0,96.0
6750,3037371,1469.0,103.0,2647.0,1562.0,1562.0,1461.0,81.0
6751,3037379,1882.0,152.0,3098.0,1615.0,1615.0,1598.0,107.0
6752,3037385,1882.0,145.0,3098.0,1615.0,1615.0,1598.0,92.0
6753,3030951,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6754,3030959,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6755,3031106,939.0,112.0,2492.0,1455.0,1455.0,999.0,51.0
6756,3031112,939.0,112.0,2492.0,1455.0,1455.0,999.0,51.0
6757,3031142,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6758,3031149,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6759,3031156,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6760,3031162,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6761,3031169,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6762,3031174,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6763,3031316,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6764,3031438,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6765,3031445,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6766,3031484,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6767,3031491,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6768,3031497,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6769,3031503,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6770,3031561,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6771,3031566,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6772,3031575,1505.0,134.0,2712.0,1596.0,1596.0,1618.0,151.0
6773,3031582,1505.0,134.0,2712.0,1596.0,1596.0,1618.0,151.0
6774,3031687,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6775,3031694,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6776,3031700,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6777,3031708,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6778,3031716,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6779,3031724,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6780,3031731,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6781,3031892,939.0,112.0,2492.0,1455.0,1455.0,999.0,51.0
6782,3031897,939.0,112.0,2492.0,1455.0,1455.0,999.0,51.0
6783,3031904,939.0,112.0,2492.0,1455.0,1455.0,999.0,51.0
6784,3031980,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6785,3031985,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6786,3032021,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6787,3032087,939.0,112.0,2492.0,1455.0,1455.0,999.0,51.0
6788,3032123,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6789,3032130,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6790,3032138,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6791,3032145,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6792,3032155,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6793,3032160,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6794,3032168,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6795,3032174,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6796,3032411,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6797,3032419,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6798,3032425,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6799,3032435,1280.0,95.0,2670.0,1596.0,1596.0,1461.0,81.0
6800,3032441,1387.0,95.0,2712.0,1596.0,1596.0,1461.0,81.0
6801,3032553,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6802,3032559,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6803,3032565,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6804,3032569,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6805,3032606,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6806,3032613,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6807,3032618,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6808,3032624,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6809,3032646,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6810,3032652,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6811,3032717,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6812,3032723,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6813,3032728,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6814,3032734,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6815,3032816,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6816,3032821,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6817,3032856,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6818,3032861,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6819,3032867,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6820,3032873,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6821,3033006,939.0,112.0,2492.0,1455.0,1455.0,999.0,51.0
6822,3033012,939.0,112.0,2492.0,1455.0,1455.0,999.0,51.0
6823,3033018,939.0,112.0,2492.0,1455.0,1455.0,999.0,51.0
6824,3033054,1923.0,145.0,3498.0,1615.0,1615.0,1598.0,92.0
6825,3033059,1923.0,145.0,3498.0,1615.0,1615.0,1598.0,92.0
6826,3033064,1923.0,145.0,3498.0,1615.0,1615.0,1598.0,92.0
6827,3033082,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6828,3033088,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6829,3033188,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6830,3033194,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6831,3033225,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6832,3033226,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6833,3033229,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6834,3033234,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6835,3033248,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6836,3033251,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6837,3033257,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6838,3033263,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6839,3033267,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6840,3033272,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6841,3033278,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6842,3031830,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6843,3031838,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6844,3031847,1253.0,95.0,2606.0,1531.0,1531.0,1461.0,66.0
6845,3031855,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6846,3031862,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
6847,3031874,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
